Video_Bitrate,Video_Width(Pixels),Audio_Bitrate,Video_Height(Pixels),Overall_bitrate,Video_Matrix_coefficients,Codec_ID,file_name,Format_profile,Writing_application,Movie_name,Video_ID,Video_Format_profile,Video_Format_settings,Video_Title,Video_Color_range,Video_Color_primaries,Video_Transfer_characteristics,Audio_ID,Audio_Title,Audio_Alternate_group,BOX_Sequence,label_folder
2104,1080,2,1920,2111,1,mp42 isom mp41 mp42 ,iOS_QQ_option_mute(17).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2101,1080,2,1920,2109,1,mp42 isom mp41 mp42 ,iOS_QQ_option_mute(18).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2095,1080,2,1920,2102,1,mp42 isom mp41 mp42 ,iOS_QQ_option_mute(19).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2097,1080,2,1920,2104,1,mp42 isom mp41 mp42 ,iOS_QQ_option_mute(2).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2091,1080,2,1920,2097,1,mp42 isom mp41 mp42 ,iOS_QQ_option_mute(20).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2100,1080,2,1920,2107,1,mp42 isom mp41 mp42 ,iOS_QQ_option_mute(21).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2093,1080,2,1920,2100,1,mp42 isom mp41 mp42 ,iOS_QQ_option_mute(22).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2110,1080,2,1920,2118,1,mp42 isom mp41 mp42 ,iOS_QQ_option_mute(23).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2078,1080,2,1920,2085,1,mp42 isom mp41 mp42 ,iOS_QQ_option_mute(24).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2125,1920,2,1080,2133,1,mp42 isom mp41 mp42 ,iOS_QQ_option_mute(25).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2149,1080,2,1920,2158,1,mp42 isom mp41 mp42 ,iOS_QQ_option_mute(26).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2088,1080,2,1920,2095,1,mp42 isom mp41 mp42 ,iOS_QQ_option_mute(3).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2089,1080,2,1920,2097,1,mp42 isom mp41 mp42 ,iOS_QQ_option_mute(4).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2103,1080,2,1920,2110,1,mp42 isom mp41 mp42 ,iOS_QQ_option_mute(5).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2091,1080,2,1920,2098,1,mp42 isom mp41 mp42 ,iOS_QQ_option_mute(6).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2171,1080,2,1920,2179,1,mp42 isom mp41 mp42 ,iOS_QQ_option_mute(7).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2095,1080,2,1920,2102,1,mp42 isom mp41 mp42 ,iOS_QQ_option_mute(8).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2094,1920,2,1080,2101,1,mp42 isom mp41 mp42 ,iOS_QQ_option_mute(9).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2087,1080,2,1920,2095,1,mp42 isom mp41 mp42 ,iOS_QQ_option_mute.mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2238,1080,125,1920,2370,1,mp42 isom mp41 mp42 ,iOS_QQ_option_text(1).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2090,1080,128,1920,2225,1,mp42 isom mp41 mp42 ,iOS_QQ_option_text(10).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2090,1080,127,1920,2222,1,mp42 isom mp41 mp42 ,iOS_QQ_option_text(11).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2319,1080,127,1920,2457,1,mp42 isom mp41 mp42 ,iOS_QQ_option_text(12).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2242,1920,130,1080,2379,1,mp42 isom mp41 mp42 ,iOS_QQ_option_text(13).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2228,1080,130,1920,2366,1,mp42 isom mp41 mp42 ,iOS_QQ_option_text(14).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2120,1080,126,1920,2255,1,mp42 isom mp41 mp42 ,iOS_QQ_option_text(15).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2381,1080,122,1920,2509,1,mp42 isom mp41 mp42 ,iOS_QQ_option_text(16).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2091,1080,126,1920,2222,1,mp42 isom mp41 mp42 ,iOS_QQ_option_text(17).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2103,1080,125,1920,2235,1,mp42 isom mp41 mp42 ,iOS_QQ_option_text(18).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2093,1080,126,1920,2224,1,mp42 isom mp41 mp42 ,iOS_QQ_option_text(19).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2097,1080,126,1920,2228,1,mp42 isom mp41 mp42 ,iOS_QQ_option_text(2).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2064,1080,129,1920,2198,1,mp42 isom mp41 mp42 ,iOS_QQ_option_text(20).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2105,1080,125,1920,2236,1,mp42 isom mp41 mp42 ,iOS_QQ_option_text(21).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2093,1080,125,1920,2224,1,mp42 isom mp41 mp42 ,iOS_QQ_option_text(22).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2107,1080,126,1920,2238,1,mp42 isom mp41 mp42 ,iOS_QQ_option_text(23).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2079,1080,130,1920,2215,1,mp42 isom mp41 mp42 ,iOS_QQ_option_text(24).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2125,1920,125,1080,2256,1,mp42 isom mp41 mp42 ,iOS_QQ_option_text(25).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2150,1080,124,1920,2282,1,mp42 isom mp41 mp42 ,iOS_QQ_option_text(26).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2089,1080,128,1920,2222,1,mp42 isom mp41 mp42 ,iOS_QQ_option_text(3).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2091,1080,125,1920,2221,1,mp42 isom mp41 mp42 ,iOS_QQ_option_text(4).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2104,1080,125,1920,2234,1,mp42 isom mp41 mp42 ,iOS_QQ_option_text(5).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2094,1080,126,1920,2226,1,mp42 isom mp41 mp42 ,iOS_QQ_option_text(6).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2171,1080,125,1920,2301,1,mp42 isom mp41 mp42 ,iOS_QQ_option_text(7).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2097,1080,125,1920,2228,1,mp42 isom mp41 mp42 ,iOS_QQ_option_text(8).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2148,1920,124,1080,2277,1,mp42 isom mp41 mp42 ,iOS_QQ_option_text(9).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2087,1080,130,1920,2223,1,mp42 isom mp41 mp42 ,iOS_QQ_option_text.mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2235,1080,121,1920,2366,1,mp42 isom mp41 mp42 ,iOS_QQ_option_trim(1).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2109,1080,125,1920,2243,1,mp42 isom mp41 mp42 ,iOS_QQ_option_trim(10).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2068,1080,127,1920,2201,1,mp42 isom mp41 mp42 ,iOS_QQ_option_trim(11).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2068,1080,126,1920,2208,1,mp42 isom mp41 mp42 ,iOS_QQ_option_trim(12).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2390,1920,127,1080,2525,1,mp42 isom mp41 mp42 ,iOS_QQ_option_trim(13).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2153,1080,125,1920,2287,1,mp42 isom mp41 mp42 ,iOS_QQ_option_trim(14).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2378,1080,118,1920,2509,1,mp42 isom mp41 mp42 ,iOS_QQ_option_trim(15).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2220,1080,126,1920,2352,1,mp42 isom mp41 mp42 ,iOS_QQ_option_trim(16).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2169,1080,125,1920,2299,1,mp42 isom mp41 mp42 ,iOS_QQ_option_trim(17).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2134,1080,125,1920,2266,1,mp42 isom mp41 mp42 ,iOS_QQ_option_trim(18).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2090,1080,126,1920,2221,1,mp42 isom mp41 mp42 ,iOS_QQ_option_trim(19).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2105,1080,125,1920,2235,1,mp42 isom mp41 mp42 ,iOS_QQ_option_trim(2).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2128,1080,129,1920,2261,1,mp42 isom mp41 mp42 ,iOS_QQ_option_trim(20).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2101,1080,126,1920,2232,1,mp42 isom mp41 mp42 ,iOS_QQ_option_trim(21).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2119,1080,125,1920,2251,1,mp42 isom mp41 mp42 ,iOS_QQ_option_trim(22).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2180,1080,127,1920,2314,1,mp42 isom mp41 mp42 ,iOS_QQ_option_trim(23).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2147,1080,130,1920,2284,1,mp42 isom mp41 mp42 ,iOS_QQ_option_trim(24).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2095,1920,123,1080,2225,1,mp42 isom mp41 mp42 ,iOS_QQ_option_trim(25).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2186,1080,127,1920,2324,1,mp42 isom mp41 mp42 ,iOS_QQ_option_trim(26).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2064,1080,125,1920,2195,1,mp42 isom mp41 mp42 ,iOS_QQ_option_trim(3).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2106,1080,126,1920,2238,1,mp42 isom mp41 mp42 ,iOS_QQ_option_trim(4).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2103,1080,126,1920,2234,1,mp42 isom mp41 mp42 ,iOS_QQ_option_trim(5).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2097,1080,127,1920,2230,1,mp42 isom mp41 mp42 ,iOS_QQ_option_trim(6).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2175,1080,126,1920,2308,1,mp42 isom mp41 mp42 ,iOS_QQ_option_trim(7).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2095,1080,127,1920,2228,1,mp42 isom mp41 mp42 ,iOS_QQ_option_trim(8).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2211,1920,125,1080,2342,1,mp42 isom mp41 mp42 ,iOS_QQ_option_trim(9).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
2122,1080,126,1920,2255,1,mp42 isom mp41 mp42 ,iOS_QQ_option_trim.mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp moov mdat,QQ
738,568,156,320,903,1,mp42 isom mp41 mp42 ,iOS_Session(1).MP4,Base Media Version 2,None,None,2,Main L3.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,1,Core Media Audio,0,ftyp mdat moov,Session
692,568,128,320,828,1,mp42 isom mp41 mp42 ,iOS_Session(10).mp4,Base Media Version 2,None,None,2,Main L3.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,1,Core Media Audio,0,ftyp mdat moov,Session
700,568,127,320,833,1,mp42 isom mp41 mp42 ,iOS_Session(11).MP4,Base Media Version 2,None,None,2,Main L3.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,1,Core Media Audio,0,ftyp mdat moov,Session
727,568,127,320,868,1,mp42 isom mp41 mp42 ,iOS_Session(12).mp4,Base Media Version 2,None,None,2,Main L3.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,1,Core Media Audio,0,ftyp mdat moov,Session
690,568,130,320,830,1,mp42 isom mp41 mp42 ,iOS_Session(13).mp4,Base Media Version 2,None,None,2,Main L3.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,1,Core Media Audio,0,ftyp mdat moov,Session
698,568,130,320,838,1,mp42 isom mp41 mp42 ,iOS_Session(14).mp4,Base Media Version 2,None,None,2,Main L3.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,1,Core Media Audio,0,ftyp mdat moov,Session
702,568,168,320,882,1,mp42 isom mp41 mp42 ,iOS_Session(15).mp4,Base Media Version 2,None,None,2,Main L3.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,1,Core Media Audio,0,ftyp mdat moov,Session
697,568,122,320,829,1,mp42 isom mp41 mp42 ,iOS_Session(16).mp4,Base Media Version 2,None,None,2,Main L3.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,1,Core Media Audio,0,ftyp mdat moov,Session
693,568,126,320,825,1,mp42 isom mp41 mp42 ,iOS_Session(17).mp4,Base Media Version 2,None,None,2,Main L3.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,1,Core Media Audio,0,ftyp mdat moov,Session
704,568,150,320,862,1,mp42 isom mp41 mp42 ,iOS_Session(18).mp4,Base Media Version 2,None,None,2,Main L3.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,1,Core Media Audio,0,ftyp mdat moov,Session
701,568,126,320,833,1,mp42 isom mp41 mp42 ,iOS_Session(19).mp4,Base Media Version 2,None,None,2,Main L3.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,1,Core Media Audio,0,ftyp mdat moov,Session
699,568,165,320,871,1,mp42 isom mp41 mp42 ,iOS_Session(2).mp4,Base Media Version 2,None,None,2,Main L3.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,1,Core Media Audio,0,ftyp mdat moov,Session
695,568,165,320,865,1,mp42 isom mp41 mp42 ,iOS_Session(20).mp4,Base Media Version 2,None,None,2,Main L3.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,1,Core Media Audio,0,ftyp mdat moov,Session
704,568,164,320,875,1,mp42 isom mp41 mp42 ,iOS_Session(21).mp4,Base Media Version 2,None,None,2,Main L3.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,1,Core Media Audio,0,ftyp mdat moov,Session
700,568,125,320,832,1,mp42 isom mp41 mp42 ,iOS_Session(22).mp4,Base Media Version 2,None,None,2,Main L3.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,1,Core Media Audio,0,ftyp mdat moov,Session
699,568,164,320,869,1,mp42 isom mp41 mp42 ,iOS_Session(23).mp4,Base Media Version 2,None,None,2,Main L3.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,1,Core Media Audio,0,ftyp mdat moov,Session
695,568,130,320,832,1,mp42 isom mp41 mp42 ,iOS_Session(24).mp4,Base Media Version 2,None,None,2,Main L3.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,1,Core Media Audio,0,ftyp mdat moov,Session
693,568,163,320,864,1,mp42 isom mp41 mp42 ,iOS_Session(25).mp4,Base Media Version 2,None,None,2,Main L3.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,1,Core Media Audio,0,ftyp mdat moov,Session
723,568,162,320,895,1,mp42 isom mp41 mp42 ,iOS_Session(26).mp4,Base Media Version 2,None,None,2,Main L3.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,1,Core Media Audio,0,ftyp mdat moov,Session
687,568,128,320,821,1,mp42 isom mp41 mp42 ,iOS_Session(3).mp4,Base Media Version 2,None,None,2,Main L3.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,1,Core Media Audio,0,ftyp mdat moov,Session
699,568,160,320,865,1,mp42 isom mp41 mp42 ,iOS_Session(4).mp4,Base Media Version 2,None,None,2,Main L3.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,1,Core Media Audio,0,ftyp mdat moov,Session
703,568,159,320,867,1,mp42 isom mp41 mp42 ,iOS_Session(5).mp4,Base Media Version 2,None,None,2,Main L3.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,1,Core Media Audio,0,ftyp mdat moov,Session
700,568,141,320,847,1,mp42 isom mp41 mp42 ,iOS_Session(6).mp4,Base Media Version 2,None,None,2,Main L3.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,1,Core Media Audio,0,ftyp mdat moov,Session
703,568,125,320,836,1,mp42 isom mp41 mp42 ,iOS_Session(7).mp4,Base Media Version 2,None,None,2,Main L3.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,1,Core Media Audio,0,ftyp mdat moov,Session
703,568,168,320,879,1,mp42 isom mp41 mp42 ,iOS_Session(8).mp4,Base Media Version 2,None,None,2,Main L3.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,1,Core Media Audio,0,ftyp mdat moov,Session
700,568,168,320,874,1,mp42 isom mp41 mp42 ,iOS_Session(9).mp4,Base Media Version 2,None,None,2,Main L3.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,1,Core Media Audio,0,ftyp mdat moov,Session
700,568,130,320,837,1,mp42 isom mp41 mp42 ,iOS_Session.MP4,Base Media Version 2,None,None,2,Main L3.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,1,Core Media Audio,0,ftyp mdat moov,Session
2493,720,192,1280,2688,6,mp42 isom mp42 ,Android_Signal1.mp4,Base Media Version 2,None,None,1,Baseline L3.1,1 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,0,ftyp mdat moov,Signal
2493,1280,192,720,2689,6,mp42 isom mp42 ,Android_Signal10.mp4,Base Media Version 2,None,None,1,Baseline L3.1,1 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,0,ftyp mdat moov,Signal
2484,1280,192,720,2679,6,mp42 isom mp42 ,Android_Signal11.mp4,Base Media Version 2,None,None,1,Baseline L3.1,1 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,0,ftyp mdat moov,Signal
2509,720,192,1280,2707,6,mp42 isom mp42 ,Android_Signal12.mp4,Base Media Version 2,None,None,1,Baseline L3.1,1 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,0,ftyp mdat moov,Signal
2463,720,192,1280,2660,6,mp42 isom mp42 ,Android_Signal13.mp4,Base Media Version 2,None,None,1,Baseline L3.1,1 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,0,ftyp mdat moov,Signal
2464,720,192,1280,2660,6,mp42 isom mp42 ,Android_Signal14.mp4,Base Media Version 2,None,None,1,Baseline L3.1,1 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,0,ftyp mdat moov,Signal
2488,1280,192,720,2684,6,mp42 isom mp42 ,Android_Signal15.mp4,Base Media Version 2,None,None,1,Baseline L3.1,1 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,0,ftyp mdat moov,Signal
2487,720,192,1280,2682,6,mp42 isom mp42 ,Android_Signal16.mp4,Base Media Version 2,None,None,1,Baseline L3.1,1 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,0,ftyp mdat moov,Signal
2428,720,192,1280,2625,6,mp42 isom mp42 ,Android_Signal17.mp4,Base Media Version 2,None,None,1,Baseline L3.1,1 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,0,ftyp mdat moov,Signal
2541,1280,192,720,2738,6,mp42 isom mp42 ,Android_Signal18.mp4,Base Media Version 2,None,None,1,Baseline L3.1,1 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,0,ftyp mdat moov,Signal
2413,720,192,1280,2607,6,mp42 isom mp42 ,Android_Signal19.mp4,Base Media Version 2,None,None,1,Baseline L3.1,1 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,0,ftyp mdat moov,Signal
2511,1280,192,720,2706,6,mp42 isom mp42 ,Android_Signal2.mp4,Base Media Version 2,None,None,1,Baseline L3.1,1 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,0,ftyp mdat moov,Signal
2513,720,192,1280,2709,6,mp42 isom mp42 ,Android_Signal20.mp4,Base Media Version 2,None,None,1,Baseline L3.1,1 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,0,ftyp mdat moov,Signal
2508,720,192,1280,2704,6,mp42 isom mp42 ,Android_Signal21.mp4,Base Media Version 2,None,None,1,Baseline L3.1,1 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,0,ftyp mdat moov,Signal
